page_url,property_type,price,location,locality,baths,area_marla,purpose,bedrooms
https://www.zameen.com/Property/lahore_green_town_house_is_available_for_sale-13016014-1053-1.html,House,4000000,Green Town,"Green Town, Lahore, Punjab",5,4.0,For Sale,2
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_3_house_portion_is_available_for_rent-13458782-6863-4.html,Upper Portion,14000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",1,9.6,For Rent,2
https://www.zameen.com/Property/lahore_eme_society_a_beautifully_built_house_available_for_sale-17286090-410-1.html,House,55000000,EME Society,"EME Society, Lahore, Punjab",5,20.0,For Sale,5
https://www.zameen.com/Property/gulberg_zafar_ali_road_commercial_use_house_for_rent_in_zafar_ali_road_upper_mall_lahore-11255545-154-4.html,House,150000,Gulberg,"Gulberg, Lahore, Punjab",6,22.0,For Rent,5
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_safari_villas_1_bahria_town_luxury_villas_available_for_rent-16649570-3078-4.html,House,63000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",5,12.0,For Rent,4
https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_house_400_square_yards_fully_furnished_sector_b1_main_service_road_dha1-14931408-376-1.html,House,38000000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",5,16.0,For Sale,5
https://www.zameen.com/Property/karachi_aisha_manzil_room_is_available_for_rent-13139310-9514-4.html,Room,10000,Aisha Manzil,"Aisha Manzil, Karachi, Sindh",0,8.0,For Rent,0
https://www.zameen.com/Property/lahore_ittifaq_town_triple_storey_corner_school_building_for_sale_in_ittifaq_town_ali_block-8402835-448-1.html,House,22500000,Ittifaq Town,"Ittifaq Town, Lahore, Punjab",0,11.0,For Sale,0
https://www.zameen.com/Property/canal_garden_canal_garden_block_c_outclass_design_10_marla_house_for_sale-17020579-3643-1.html,House,16000000,Canal Garden,"Canal Garden, Lahore, Punjab",7,10.0,For Sale,6
https://www.zameen.com/Property/karachi_abul_hassan_isphani_road_flat_is_available_for_sale-16585487-9522-1.html,Flat,3000000,Abul Hassan Isphani Road,"Abul Hassan Isphani Road, Karachi, Sindh",2,4.0,For Sale,2
https://www.zameen.com/Property/islamabad_f_8_first_floor_furnished_flat_is_available_for_sale-16270202-166-1.html,Flat,32500000,F-8,"F-8, Islamabad, Islamabad Capital",3,5.1,For Sale,2
https://www.zameen.com/Property/faisalabad_nazimabad_house_is_available_for_sale-17012692-1467-1.html,House,10000000,Nazimabad,"Nazimabad, Faisalabad, Punjab",0,5.0,For Sale,0
https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_the_best_portion_for_living_purpose-17375421-438-4.html,Upper Portion,20000,Gulraiz Housing Scheme,"Gulraiz Housing Scheme, Rawalpindi, Punjab",2,5.0,For Rent,2
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_300_sq_yards_brand_new_ultra_modern_stylish_double_storey_bungalow-14544326-6874-1.html,House,57500000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",7,12.0,For Sale,6
https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_block_e_here_is_a_good_opportunity_to_live_in_a_well_built_portion-17419958-3952-4.html,Upper Portion,35000,Johar Town,"Johar Town, Lahore, Punjab",2,12.0,For Rent,2
https://www.zameen.com/Property/dha_phase_2_extension_commercial_area_full_floor_apartment_for_sale_2_floor-17040370-10371-1.html,Flat,14000000,DHA Defence,"DHA Defence, Karachi, Sindh",4,8.0,For Sale,4
https://www.zameen.com/Property/faisalabad_rachna_town_lower_portion_is_available_for_rent-15283089-5029-4.html,Lower Portion,20000,Rachna Town,"Rachna Town, Faisalabad, Punjab",0,6.0,For Rent,0
https://www.zameen.com/Property/faisalabad_al_fayaz_colony_the_best_house_for_living_purpose-17410222-8833-1.html,House,9000000,Al Fayaz Colony,"Al Fayaz Colony, Faisalabad, Punjab",0,5.0,For Sale,0
https://www.zameen.com/Property/islamabad_bani_gala_ground_portion_is_available_for_rent-14127021-340-4.html,Lower Portion,27000,Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",0,5.0,For Rent,0
https://www.zameen.com/Property/rawalpindi_farooq_e_azam_road_portion_is_available_for_rent-17339448-8130-4.html,Lower Portion,10000,Farooq-e-Azam Road,"Farooq-e-Azam Road, Rawalpindi, Punjab",0,2.0,For Rent,0
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_h_1st_floor_portion_is_available_for_rent-16758873-7216-4.html,Upper Portion,65000,North Nazimabad,"North Nazimabad, Karachi, Sindh",0,16.0,For Rent,4
https://www.zameen.com/Property/rawalpindi_amarpura_upper_portion_for_bachelors_in_amarpura-14672015-11964-4.html,Upper Portion,15000,Amarpura,"Amarpura, Rawalpindi, Punjab",2,1.0,For Rent,3
https://www.zameen.com/Property/dha_phase_6_dha_phase_6_block_l_kanal_upper_portion_seprate_interence_gate_house_for_rent_in_l_block_phase_6_dha_lahore-16945676-1620-4.html,Upper Portion,60000,DHA Defence,"DHA Defence, Lahore, Punjab",3,20.0,For Rent,3
https://www.zameen.com/Property/dha_phase_6_dha_phase_6_block_d_house_is_available_for_sale_in_dha_phase_6_block_d-13494231-1613-1.html,House,15500000,DHA Defence,"DHA Defence, Lahore, Punjab",4,5.0,For Sale,3
https://www.zameen.com/Property/islamabad_i_8_double_storey_back_open_house-15012830-174-1.html,House,60000000,I-8,"I-8, Islamabad, Islamabad Capital",9,14.2,For Sale,9
https://www.zameen.com/Property/faisalabad_samundari_road_house_is_available_for_sale_at_samundari_road_faruqabad-17316300-1080-1.html,House,2800000,Samundari Road,"Samundari Road, Faisalabad, Punjab",0,3.0,For Sale,0
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_19_3_bed_bahria_apartment_available_for_rent_in_precinct_19-14123902-10030-4.html,Flat,35000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",4,10.0,For Rent,3
https://www.zameen.com/Property/lahore_bahria_orchard_a_well_designed_house_is_available_for_sale-16788200-1474-1.html,House,20200000,Bahria Orchard,"Bahria Orchard, Lahore, Punjab",4,20.0,For Sale,4
https://www.zameen.com/Property/islamabad_pwd_housing_scheme_portion_is_available_for_rent-17215445-424-4.html,Upper Portion,15000,PWD Housing Scheme,"PWD Housing Scheme, Islamabad, Islamabad Capital",0,20.0,For Rent,2
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_200_square_yard_luxuria_villa_in_precinct_10_a-16820498-10018-1.html,House,15000000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/islamabad_g_9_house_is_available_for_rent-15085163-171-4.html,Lower Portion,23000,G-9,"G-9, Islamabad, Islamabad Capital",0,5.0,For Rent,0
https://www.zameen.com/Property/saadi_town_saadi_town_block_2_house_for_sale_240_sq_yards_in_saadi_town_block__02-16784665-12969-1.html,House,19000000,Scheme 33,"Scheme 33, Karachi, Sindh",3,9.6,For Sale,3
https://www.zameen.com/Property/islamabad_9th_avenue_g_9_4_three_seater_furnished_room_with_attached_bathroom_in_good_condition-8999975-3105-4.html,Room,32000,9th Avenue,"9th Avenue, Islamabad, Islamabad Capital",1,0.5,For Rent,1
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_overseas_enclave_sector_6_house_is_available_for_sale_in_overseas_6-15598304-8305-1.html,House,24000000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",6,10.0,For Sale,5
https://www.zameen.com/Property/lahore_excise_taxation_housing_scheme_1_kana_upper_portion_for_rent-15481075-4388-4.html,Upper Portion,45000,Excise & Taxation Housing Scheme,"Excise & Taxation Housing Scheme, Lahore, Punjab",3,20.0,For Rent,3
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_a_alminal_3_bed_d_d_1st_floor_sweet_water_road_facing_flat_block_3a_juhar_-17243533-6827-1.html,Flat,11500000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",3,52.0,For Sale,3
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_h_separate_entrance_brand_new_3_bed_upper_portion_for_rent-17430735-3203-4.html,Upper Portion,60000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/rawalpindi_high_court_road_triples_storey_corner_house_is_available_for_sale-17043857-9210-1.html,House,5800000,High Court Road,"High Court Road, Rawalpindi, Punjab",0,3.0,For Sale,0
https://www.zameen.com/Property/dha_phase_7_sehar_commercial_area_apartment_is_available_for_rent-16791986-8489-4.html,Flat,90000,DHA Defence,"DHA Defence, Karachi, Sindh",2,8.0,For Rent,2
https://www.zameen.com/Property/gulistan_e_jauhar_safoora_goth_well_built_apartment_available_in_rafi_premiem_residence-17053291-10343-1.html,Flat,10000000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",3,6.4,For Sale,3
https://www.zameen.com/Property/karachi_p_t_colony_3_bed_flat_for_rent_in_p_t_colony_gizri__karachi-17320994-11233-4.html,Flat,20000,P & T Colony,"P & T Colony, Karachi, Sindh",2,3.2,For Rent,3
https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_kanal_most_beautiful_brand_new_artistic_dream_bungalow-17081680-4190-1.html,House,39500000,State Life Housing Society,"State Life Housing Society, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/lahore_shadbagh_full_house_is_available_for_sale-17229027-783-1.html,House,20000000,Shadbagh,"Shadbagh, Lahore, Punjab",0,9.0,For Sale,3
https://www.zameen.com/Property/islamabad_f_10_house_available_for_sale-14725293-162-1.html,House,120000000,F-10,"F-10, Islamabad, Islamabad Capital",6,40.0,For Sale,6
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_10_single_storey_old_construed_house_is_available_for_sale_federal_b_area_block_10-17238369-6694-1.html,House,55000000,Federal B Area,"Federal B Area, Karachi, Sindh",0,16.0,For Sale,0
https://www.zameen.com/Property/gadap_town_surjani_town_pair_house_for_sale_at_surjani_town_sector_7_b-15722385-319-1.html,House,9000000,Gadap Town,"Gadap Town, Karachi, Sindh",6,9.9,For Sale,10
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_14_house_available_for_sale_gulistan_e_jouhar_block_14-16955960-6838-1.html,House,35000000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",6,9.6,For Sale,5
https://www.zameen.com/Property/pak_arab_housing_society_pak_arab_housing_society_phase_1_5_marla_brand_new_house_for_sale-15495196-8246-1.html,House,13500000,Pak Arab Housing Society,"Pak Arab Housing Society, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/karachi_shahra_e_faisal_brand_new_3_bedroom_apartment_for_sale-17069797-310-1.html,Flat,35000000,Shahra-e-Faisal,"Shahra-e-Faisal, Karachi, Sindh",3,9.3,For Sale,3
https://www.zameen.com/Property/karachi_cutchi_memon_cooperative_housing_society_flat_is_available_for_sale-11555235-11195-1.html,Flat,14500000,Cutchi Memon Cooperative Housing Society,"Cutchi Memon Cooperative Housing Society, Karachi, Sindh",3,5.1,For Sale,3
https://www.zameen.com/Property/gulshan_e_iqbal_town_gulshan_e_iqbal_house_is_available_for_sale-17093951-233-1.html,House,40000000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",0,9.6,For Sale,3
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_overseas_enclave_sector_5_here_is_a_good_opportunity_to_live_in_a_well_build_house_beautiful_house_is_available_for_sale_in_overseas_sector_5-17337800-8304-1.html,House,42500000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",5,20.0,For Sale,5
https://www.zameen.com/Property/lahore_dha_11_rahbar_house_for_sale_-13378404-1410-1.html,House,12200000,DHA 11 Rahbar,"DHA 11 Rahbar, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_block_l_12_marla_upper_portion_for_rent_near_emporium_mall-17322366-3974-4.html,Upper Portion,43500,Johar Town,"Johar Town, Lahore, Punjab",3,12.0,For Rent,3
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_h_brand_new_2nd_floor_portion_with_roof_available_for_sale_north_nazimabad_block_h-16952909-7216-1.html,Upper Portion,21000000,North Nazimabad,"North Nazimabad, Karachi, Sindh",0,9.3,For Sale,0
https://www.zameen.com/Property/g_11_g_11_3_upper_portion_is_available_for_rent-15227534-3332-4.html,Upper Portion,25000,G-11,"G-11, Islamabad, Islamabad Capital",1,3.6,For Rent,2
https://www.zameen.com/Property/karachi_gulistan_e_jauhar_hunaid_duplexe_block_17_vip_location_ner_hil_top_shadi_hall-17067351-232-1.html,House,9100000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",3,4.8,For Sale,0
https://www.zameen.com/Property/lahore_sui_gas_employees_cooperative_housing_society_1kanal_furnished_upper_portion_lower_portion_lock_in_sui_gass_society-17334193-11697-4.html,Upper Portion,55000,Sui Gas Employees Cooperative Housing Society,"Sui Gas Employees Cooperative Housing Society, Lahore, Punjab",4,20.0,For Rent,3
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_a_here_is_a_good_opportunity_to_live_in_a_well_built_1st_floor_flat-16395753-7209-4.html,Flat,34000,North Nazimabad,"North Nazimabad, Karachi, Sindh",3,5.6,For Rent,3
https://www.zameen.com/Property/lahore_eme_society_1_kanal_good_location_house_for_sale-15129793-410-1.html,House,40000000,EME Society,"EME Society, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/islamabad_lehtarar_road_here_is_a_good_opportunity_to_live_in_a_well_built_portion-17325456-3461-4.html,Lower Portion,20000,Lehtarar Road,"Lehtarar Road, Islamabad, Islamabad Capital",3,5.0,For Rent,2
https://www.zameen.com/Property/lahore_model_town_5_marla_upper_portion_is_available_for_rent_in_model_town-17243369-8-4.html,Upper Portion,26000,Model Town,"Model Town, Lahore, Punjab",0,5.0,For Rent,3
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_rafi_block_portion_is_available_for_rent-14079235-3071-4.html,Lower Portion,23000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,7.0,For Rent,0
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_d_single_storey_old_house_is_available_for_sale_north_nazimabad_block_d-17120983-7212-1.html,House,62000000,North Nazimabad,"North Nazimabad, Karachi, Sindh",0,24.0,For Sale,0
https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-17113224-1483-1.html,House,280000000,DHA Defence,"DHA Defence, Karachi, Sindh",0,40.0,For Sale,6
https://www.zameen.com/Property/pia_housing_scheme_pia_housing_scheme_block_a1_here_is_a_good_opportunity_to_live_in_a_well_built_house-17375281-4143-1.html,House,9500000,PIA Housing Scheme,"PIA Housing Scheme, Lahore, Punjab",4,4.0,For Sale,3
https://www.zameen.com/Property/islamabad_f_10_f_10_500_sqyds_outclass_5_beds_house_with_2_servants_room_for_rent-17136229-162-4.html,House,200000,F-10,"F-10, Islamabad, Islamabad Capital",5,20.0,For Rent,5
https://www.zameen.com/Property/lahore_nazir_garden_society_4_marla_single_storey_house_for_rent-16692513-4377-4.html,House,15000,Nazir Garden Society,"Nazir Garden Society, Lahore, Punjab",2,4.0,For Rent,2
https://www.zameen.com/Property/lahore_faisal_town_faisal_town_newly_constructed_10_marla_house_for_sale-12099824-79-1.html,House,30500000,Faisal Town,"Faisal Town, Lahore, Punjab",6,10.0,For Sale,5
https://www.zameen.com/Property/i_8_i_8_3_well_built_portion_is_available_on_good_location-17419961-3443-4.html,Upper Portion,60000,I-8,"I-8, Islamabad, Islamabad Capital",3,12.0,For Rent,3
https://www.zameen.com/Property/dha_phase_6_rahat_commercial_area_500_sq_yd_bungalow_is_available_for_rent__in_rahat_commercial-13743097-8502-4.html,House,350000,DHA Defence,"DHA Defence, Karachi, Sindh",5,20.0,For Rent,5
https://www.zameen.com/Property/g_15_g_15_4_g154_islamabad_heights_brand_new_apartment_for_rent_g154_g15_islamabad-17428672-3351-4.html,Flat,30000,G-15,"G-15, Islamabad, Islamabad Capital",0,7.3,For Rent,0
https://www.zameen.com/Property/lahore_nawab_town_4_marla_house_newly_built_gated_community_golden_opportunity_4_bed_4_bath_2_tv_lounge-16797856-4424-1.html,House,6700000,Nawab Town,"Nawab Town, Lahore, Punjab",0,4.0,For Sale,0
https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_ravi_block_10_marla_house_for_sale_2_complete_units-13648780-3542-1.html,House,21000000,Allama Iqbal Town,"Allama Iqbal Town, Lahore, Punjab",4,10.0,For Sale,4
https://www.zameen.com/Property/lahore_gulshan_e_ravi_brand_new_house_is_available_for_sale-17237192-893-1.html,House,29000000,Gulshan-e-Ravi,"Gulshan-e-Ravi, Lahore, Punjab",0,10.0,For Sale,5
https://www.zameen.com/Property/islamabad_bani_gala_single_storey_house_is_available_for_rent-14076236-340-4.html,House,30000,Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",0,5.0,For Rent,0
https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_a_full_paid_villa_is_available_for_sale-15391298-10020-1.html,House,11600000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,5.0,For Sale,3
https://www.zameen.com/Property/islamabad_margalla_town_upper_portion_is_up_for_rent-17110999-1028-4.html,Upper Portion,40000,Margalla Town,"Margalla Town, Islamabad, Islamabad Capital",4,7.0,For Rent,4
https://www.zameen.com/Property/islamabad_f_6_f6_new_modern_big_luxury_12_beds_house_available_for_rent-17457174-164-4.html,House,1450000,F-6,"F-6, Islamabad, Islamabad Capital",10,108.0,For Rent,11
https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_full_furnished_house_for_sale-12850851-1447-1.html,House,45000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,6
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_1_here_is_a_good_opportunity_to_live_in_a_well_built_house-17379245-8206-4.html,House,20500,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",1,3.5,For Rent,2
https://www.zameen.com/Property/dha_phase_2_dha_phase_2_block_u_1_kanal_house_is_available_for_rent-16091886-1574-4.html,House,100000,DHA Defence,"DHA Defence, Lahore, Punjab",3,20.0,For Rent,3
https://www.zameen.com/Property/islamabad_e_11_basement_portion_is_available_for_rent-17286158-329-4.html,Lower Portion,50000,E-11,"E-11, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_13_sulaira_apartment_for_sale-16946206-6837-1.html,Flat,4500000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",2,3.1,For Sale,2
https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_block_f_22_marla_double_storey_house_is_available_for_sale_near_allah_ho_chowk_5_years_old_house-16719603-3955-1.html,House,40000000,Johar Town,"Johar Town, Lahore, Punjab",7,22.0,For Sale,5
